title,source,published_at,url,description,score,label
Telecom's B2B Segment: Challenges And Opportunities,Forbes,2024-06-10,https://www.forbes.com/sites/forbesbusinesscouncil/2024/06/10/telecoms-b2b-segment-challenges-and-opportunities/,"Many operators still view B2B through the lens of traditional fixed and mobile services, failing to recognize the need for a more holistic, solution-oriented approach.",0.47492069005966187,negative
How To Grow A Side Hustle While Working A 9-To-5 Job,Forbes,2024-06-09,https://www.forbes.com/sites/cherylrobinson/2024/06/09/how-to-grow-a-side-hustle-while-working-a-9-to-5-job/,"Having a side hustle is essential during the inflation gap. Here’s how you can scale your side hustle by working smarter, not harder, and earning additional revenue.",0.7267005443572998,positive
"47% Of Workers Feel Guilty For Taking A Vacation This Summer, Study Finds",Forbes,2024-06-08,https://www.forbes.com/sites/bryanrobinson/2024/06/08/47-of-workers-feel-guilty-for-taking-a-vacation-this-summer-study-finds/,A new study finds that workcations have become the norm for the average American employee who has difficulty disconnecting from work for a variety of reasons.,0.43676936626434326,negative
The Conundrum Of The Mercedes-Maybach EQS 680: Drive Or Be Driven?,Forbes,2024-06-10,https://www.forbes.com/sites/scottyreiss/2024/06/10/the-conundrum-of-the-mercedes-maybach-eqs-680-drive-or-be-driven/,"The Mercedes-Maybach EQS 680, an all electric super luxury SUV, is as much fun in the rear seat as the front, posing the ultimate conundrum: Drive or be driven?",0.8494158387184143,positive
Donald Trump Suffers Quadruple Polling Blow,Newsweek,2024-06-10,https://www.newsweek.com/donald-trump-polls-2024-joe-biden-1910443,The former president has seen several polling results go against him in recent days in the wake of his hush money conviction.,0.4609929919242859,negative
Energy and manufacturing dominated the Fortune 500’s first top 50 companies in 1955,Fortune,2024-06-09,https://fortune.com/2024/06/09/fortune-500-first-top-50-companies-energy-manufacturing-gm-exxon-lockheed-boeing/,"GM, Goodyear, Lockheed Martin and Boing are among the companies that managed to place in the top 50 spots in the first publication of the Fortune 500 list and are still in the list this year.",0.7163217067718506,positive
When students graduate debt-free,CBS News,2024-06-09,https://www.cbsnews.com/news/when-students-graduate-debt-free/,"Total student loan debt in the U.S. is now nearly $1.8 trillion, and experts say young people are delaying buying homes and starting families because of it. So, what could the lives of students look like when they graduate debt-free?",0.40313607454299927,negative
20 Economic And Market Trends Shaping The Talent Landscape,Forbes,2024-06-10,https://www.forbes.com/sites/forbeshumanresourcescouncil/2024/06/10/20-economic-and-market-trends-shaping-the-talent-landscape/,"Inflation has significantly impacted the cost of living, prompting many individuals to seek additional sources of income.",0.31447750329971313,negative
Wyoming Landslide Causes 'Major Disruption': What's Next?,Newsweek,2024-06-10,https://www.newsweek.com/wyoming-landslide-major-disruption-what-next-1910410,"Cleanup operations are in progress after a landslide led to the ""catastrophic failure"" of the highway.",0.2780565619468689,negative
Why you should get a debt consolidation loan this June,CBS News,2024-06-10,https://www.cbsnews.com/news/why-you-should-get-a-debt-consolidation-loan-this-june/,Debt consolidation loans can help you eliminate high interest debt. Here's why you should get one this June.,0.7098250389099121,positive
Is The Stock Market In A Bubble?,Forbes,2024-06-08,https://www.forbes.com/sites/vineerbhansali/2024/06/08/is-the-stock-market-in-a-bubble/,"Large mega cap companies have dominated the dizzying rally in the market, and the concentration in the S&P 500 in both market value terms and fundamental metrics is at an all time high.  Could this be a signal that the market is in a bubble? In any case, hedg…",0.7160304188728333,positive
Small Island Developing States Highly Vulnerable To Food Insecurity,Forbes,2024-06-09,https://www.forbes.com/sites/daphneewingchow/2024/06/09/small-island-developing-states-highly-vulnerable-to-food-insecurity/,Small Island Developing States' multi-dimensional vulnerability makes them more susceptible to food insecurity than other middle-income nations.,0.29679709672927856,negative
Why You Should Discover The Exceptional Wine Values From Argentina,Forbes,2024-06-08,https://www.forbes.com/sites/joemicallef/2024/06/08/why-you-should-discover-the-exceptional-wine-values-from-argentina/,"Argentina, the world's fifth-largest wine producer and the leading wine producer in South America is a treasure trove of superbly crafted and economically priced wine",0.9514924883842468,positive
"Once the economic basket cases of Europe, now Greece, Spain and Portugal are leading the bloc’s growth",Fortune,2024-06-10,https://fortune.com/europe/2024/06/10/economic-basket-cases-europe-eu-greece-spain-portugal-bloc-growth/,A years long economic turnaround combined with the a post-pandemic surge in tourism has lifted Europe's former crisis economies.,0.8514777421951294,positive
FDA warning about paralytic shellfish poisoning. Here's what to know.,CBS News,2024-06-10,https://www.cbsnews.com/news/shellfish-poisoning-fda-warning-washington-oregon-cbs-news-explains/,Health regulators says consumers should avoid eating shellfish from two states because they may contain paralytic toxins.,0.2866944670677185,negative
Consumers Are A Mess And Retailers Are Noticing,Forbes,2024-06-09,https://www.forbes.com/sites/nikkibaird/2024/06/09/consumers-are-a-mess-and-retailers-are-noticing/,"Consumers are a mess, virtual shopping assistant chatbots are already obsolete, and retailers are finally cutting prices.",0.10161393880844116,negative
US Highway Collapses After 'Catastrophic' Landslide,Newsweek,2024-06-09,https://www.newsweek.com/highway-collapse-catastrophic-landslide-1910134,Photos and videos show a mountain pass road in Wyoming with a big section of pavement missing.,0.44357579946517944,negative
RH's CEO holds 10-hour 'adventures' with execs and says 'I don’t yell at people—I yell at the problem',Fortune,2024-06-08,https://fortune.com/2024/06/08/rh-ceo-gary-friedman-management-leadership-restoration-hardware-housing-market/,"RH, formerly known as Restoration Hardware, was a favorite on Wall Street when shares soared during the early stages of the pandemic.",0.6119422912597656,positive
China's explosive export growth could make trade tensions with America even worse,Business Insider,2024-06-10,https://www.businessinsider.com/china-exports-trade-tariffs-domestic-consumers-biden-trump-ev-solar-2024-6,"China's exports beat estimates in May, showcasing the country's growing dependence on foreign buyers.",0.7593418955802917,positive
"Fed policy hasn't cooled the labor market and a 'serious consumer recession' could strike if services jobs tumble, real estate billionaire Barry Sternlicht says",Business Insider,2024-06-06,https://www.businessinsider.com/recession-layoffs-job-market-fed-rate-cuts-economy-outlook-sternlicht-2024-6,"The economy could tumble into a recession if the Fed sparks layoffs in this key sector, Barry Sternlicht warned.",0.3656160831451416,negative
"US economy added a whopping 272,000 jobs in May",CNN,2024-06-07,https://www.cnn.com/2024/06/07/economy/may-jobs-report-final?cid=external-feeds_iluminar_yahoo,"US job growth shot higher in May, jumping to 272,000, much higher than expected, while the nation’s jobless rate broke a 27-month streak of below-4...",0.8440613150596619,positive
Middle-class Americans are falling behind,CNN,2024-06-06,https://www.cnn.com/2024/06/06/investing/premarket-stocks-trading-middle-class-americans?cid=external-feeds_iluminar_yahoo,Middle-class income growth has lagged behind that of the upper class since 1970. The cost-of-living crisis is exacerbating that long-term squeeze.,0.17579108476638794,negative
"An AI boom and market rebound helped create 500,000 new millionaires in the US last year",Business Insider,2024-06-07,https://www.businessinsider.com/us-got-500k-new-millionaires-last-year-ai-market-rebound-2024-6,"The US added half a million millionaires in 2023, per a Capgemini report. Better markets fueled by the AI boom helped, along with government spending.",0.9430752396583557,positive
We're in the 'golden age of cheap flights.' So why are Americans fed up with ticket prices?,Business Insider,2024-06-08,https://www.businessinsider.com/flight-ticket-prices-cheaper-inflation-united-american-delta-junk-fees-2024-6,"Americans think flying is too expensive, but we're actually living in the ""golden age of cheap flights.""",0.4784557819366455,negative
"Tokyo is launching a dating app where users have to verify their income and promise they want to get married, as Japan fights tumbling birth rates",Business Insider,2024-06-06,https://www.businessinsider.com/tokyo-government-launching-dating-app-marriage-rates-population-decline-japan-2024-6,"Japan is facing critically low marriage and birth rates, prompting the government to take ""unprecedented steps.""",0.3867868185043335,negative
The Soaring Economy Makes This 8.9% Dividend A Buy,Forbes,2024-06-08,https://www.forbes.com/sites/michaelfoster/2024/06/08/the-soaring-economy-makes-this-89-dividend-a-buy/,"We love CEFs chiefly because of their large income streams, which average 8.3% today. That amounts to $680 per month for every $100,000 invested!",0.9856943488121033,positive
Trump Claims U.S. Inflation Is The Worst It’s Ever Been—Here’s Why He’s Wrong,Forbes,2024-06-07,https://www.forbes.com/sites/dereksaul/2024/06/07/trump-claims-us-inflation-is-the-worst-its-ever-been-heres-why-hes-wrong/,"The former president also offered up some misguided solutions, including cutting interest rates (the independently run Federal Reserve is expected to do this regardless of who’s president) and apparently backing deflation, a slippery slope that could upend th…",0.30780792236328125,negative
November’s Election Could Bring A Return To Oil Market Volatility,Forbes,2024-06-06,https://www.forbes.com/sites/davidblackmon/2024/06/06/novembers-election-could-bring-a-return-to-oil-market-volatility/,"Oil markets seem to be nearing a tipping point amid waning OPEC+ market leverage and a slowing economy. Now, the US elections promise to add another variable to the mix.",0.4239342212677002,negative
Good News Graduates (And Parents)— May 2024 Jobs Report Is Strong,Forbes,2024-06-07,https://www.forbes.com/sites/teresaghilarducci/2024/06/07/good-news-graduates-and-parents--may-2024-jobs-report-is-strong/,The May 2024 jobs report showed remarkable strength just in time for new graduates despairing they had to move home.,0.7232682108879089,positive
"What unexpected May jobs report means for economy, Americans",CBS News,2024-06-07,https://www.cbsnews.com/video/may-jobs-report-defies-expectations-economy-americans/,"A staggering 272,000 jobs were added in the U.S. last month, according to the Labor Department's May jobs report. The data beats analysts' predictions and signals hopeful news for the economy, but the unemployment rate rose to 4%. CBS News business analyst Ji…",0.8669201731681824,positive
"The Ultimate Tuscan Road Trip, New Riviera Maya Residences And More Travel News",Forbes,2024-06-07,https://www.forbes.com/sites/passport/2024/06/07/the-ultimate-tuscan-road-trip-new-riviera-maya-residences-and-more-travel-news/,"Plus, five stunning hotel pools and the world’s first “endless cruise.”",0.9708656072616577,positive
Here’s the ‘bad news’ in the ‘good’ jobs report,CNN,2024-06-07,https://www.cnn.com/2024/06/07/economy/bad-news-in-good-jobs-report/index.html,"At a time when Americans and the Federal Reserve are clamoring for clear-cut data about the state of the economy, Friday’s jobs report was much more opaque than everyone had hoped.",0.4644467830657959,negative
Record-Breaking Accomplishments On Jobs And Unemployment Under Biden,Forbes,2024-06-07,https://www.forbes.com/sites/richardmcgahey/2024/06/07/record-breaking-accomplishments-on-jobs-and-unemployment-under-biden/,May's jobs and employment report show a record-breaking run of good economic news under President Biden,0.9587106704711914,positive
Labor Department released the May employment report,CBS News,2024-06-08,https://www.cbsnews.com/video/labor-department-released-the-may-employment-report/,"The U.S. Labor Department on Friday released the May employment report, which showed that the economy added a better than expected 272,000 jobs — about 100,000 more than the previous month. The unemployment rate also edged up to 4%. Jill Schlesinger has more.",0.7932714819908142,positive
New Essential: 92% Of Leaders Expect Employees To Have Design Skills,Forbes,2024-06-06,https://www.forbes.com/sites/lucianapaulise/2024/06/06/new-essential-92-of-leaders-expect-employees-to-have-design-skills/,"Communication and design skills are getting more attention, as a striking trend shows that 92% of leaders now expect employees to better at visual communication.",0.8363099098205566,positive
Hydrogen Developers Flexing For Transport And Industrial Sectors,Forbes,2024-06-06,https://www.forbes.com/sites/kensilverstein/2024/06/06/hydrogen-developers-flexing-for-transport-and-industrial-sectors/,"Hydrogen is making inroads for the transport and industrial sectors. However, hydrogen developers must scale their technologies and infrastructure.",0.5449106693267822,positive
"U.S. Added 292,000 Jobs In May—Much More Than Expected",Forbes,2024-06-07,https://www.forbes.com/sites/dereksaul/2024/06/07/us-added-292000-jobs-in-may-much-more-than-expected/,Traders hoping for growth-friendly rate cuts were rudely awakened by the strong labor market report.,0.4977184534072876,negative
Russia Bank Boss Issues Dire Economic Warning,Newsweek,2024-06-06,https://www.newsweek.com/russia-big-bank-boss-issues-warning-putin-overheated-economy-1908882,"The head of the largest bank in Russia described the country's economy as ""definitely and strongly overheated"" due to the war in Ukraine.",0.41865408420562744,negative
Trade Protectionism Helps Nobody—Not Even the Pandas | Opinion,Newsweek,2024-06-06,https://www.newsweek.com/trade-protectionism-helps-nobodynot-even-pandas-opinion-1908217,"It is of tremendous importance to push back against calls for more protectionism with China. Trade helps our economy, and it keeps us safe.",0.5540781617164612,positive
Britain’s New Electrified Transport Champion Could Be… Coventry,Forbes,2024-06-08,https://www.forbes.com/sites/jamesmorris/2024/06/08/britains-new-electrified-transport-champion-could-be-coventry/,"Coventry is angling for a central role in the sustainable automotive future, building on its century-old history of car industry success.",0.7008638978004456,positive
Meet The YouTube Stars Bringing Their Crazy Creations To Open Sauce,Forbes,2024-06-07,https://www.forbes.com/sites/ianshepherd/2024/06/07/meet-the-youtube-stars-bringing-their-crazy-creations-to-open-sauce/,"The world's biggest gathering of makers, creators and technology innovators is happening next weekend in San Francisco, and you won't want to miss it.",0.9675248861312866,positive
16 High-Paying Jobs You Can Get With An Associate Degree In 2024,Forbes,2024-06-06,https://www.forbes.com/sites/rachelwells/2024/06/06/16-high-paying-jobs-you-can-get-with-an-associate-degree-in-2024/,"If you've just graduated (or will graduate) with your associate degree, here are 16 high-paying jobs (many of which pay over $100,000) that you can secure in 2024.",0.8229582905769348,positive
Industry Partnerships Are Key To Rapid Growth,Forbes,2024-06-06,https://www.forbes.com/sites/jiawertz/2024/06/05/industry-partnerships-are-key-to-rapid-growth/,the right partnerships at the right time can be the key to rapid growth for a startup. 48% of businesses that work with partners attribute 1% to 25% of revenues to partnerships.,0.9156203866004944,positive
What Small Businesses Must Learn To Survive,Forbes,2024-06-06,https://www.forbes.com/sites/forbescoachescouncil/2024/06/06/what-small-businesses-must-learn-to-survive/,Running a business is a skill that needs to be learned. I believe there are two key elements to this important skill.,0.58130943775177,positive
Three Essential Skills Managers Should Prioritize When Hiring Recent College Graduates,Forbes,2024-06-07,https://www.forbes.com/sites/forbesbusinesscouncil/2024/06/07/three-essential-skills-managers-should-prioritize-when-hiring-recent-college-graduates/,"As Gen-Z begins to dominate the workforce, employers must adapt their hiring strategies to attract and retain top talent from this generation.",0.5759845972061157,positive
Reducing Plastic Waste: How Businesses Can Help Build A Greener World,Forbes,2024-06-06,https://www.forbes.com/sites/forbesbusinessdevelopmentcouncil/2024/06/06/reducing-plastic-waste-how-businesses-can-help-build-a-greener-world/,The time to solve plastic pollution is now. Here's how business leaders can play an instrumental part.,0.6605320572853088,positive
Community Land Trust Provide Housing Alternatives Worldwide,Forbes,2024-06-06,https://www.forbes.com/sites/rogervaldez/2024/06/06/community-land-trust-provide-housing-alternatives-worldwide/,"Last month, on May 17th, was World Community Land Trust Day, a global celebration of community land trusts created by an array of organizations around the world suppor...",0.6976642608642578,positive
The Corruption Connection And The Trump Verdict,Forbes,2024-06-06,https://www.forbes.com/sites/bowmanmarsico/2024/06/06/the-corruption-connection-and-the-trump-verdict/,There are several reasons why Donald Trump’s felony conviction may have little impact on public opinion about him or the 2024 presidential contest.,0.3738921880722046,negative
Test Driving The 2025 Toyota Crown Signia,Forbes,2024-06-06,https://www.forbes.com/sites/kbrauer/2024/06/06/test-driving-the-2025-toyota-crown-signia/,"The Crown Signia delivers a more plush ride quality and offers a more premium cabin compared to the RAV4 hybrid, which is clearly what Toyota is banking on.",0.8034672141075134,positive
“Fragile Stability” In U.S.-China Ties Likely Ahead Of American Elections: Steve Orlins,Forbes,2024-06-06,https://www.forbes.com/sites/russellflannery/2024/06/06/fragile-stability-in-us-china-ties-likely-ahead-of-american-elections-steve-orlins/,Slow Chinese economic growth seen weighing on business between the two countries,0.476249635219574,negative
How Russia’s central bank chief kept its wartime economy alive: She has the ‘exclusive right’ to tell Putin what he doesn’t like,Fortune,2024-06-07,https://fortune.com/europe/2024/06/07/how-russia-central-bank-chief-kept-wartime-economy-alive-elvira-nabiullina-she-has-the-exclusive-right-to-tell-putin-what-he-doesnt-like/,Putin views her as a straight talker untainted by corruption — with results to show for years punctuated by crises.,0.4745403528213501,negative
"47% Of Workers Feel Guilty For Taking A Vacation This Summer, Study Finds",Forbes,2024-06-08,https://www.forbes.com/sites/bryanrobinson/2024/06/08/47-of-workers-feel-guilty-for-taking-a-vacation-this-summer-study-finds/,A new study finds that workcations have become the norm for the average American employee who has difficulty disconnecting from work for a variety of reasons.,0.43676936626434326,negative
The Calm Before The Storm In Javier Milei’s Argentina?,Forbes,2024-06-06,https://www.forbes.com/sites/afontevecchia/2024/06/06/the-calm-before-the-storm-in-javier-mileis-argentina/,"Six months in, it is difficult to comprehend how society is tolerating a situation of extreme economic contraction in such a short period of time.",0.11567193269729614,negative
Understanding Investment Opportunities In The Mining Industry,Forbes,2024-06-07,https://www.forbes.com/sites/forbesbusinesscouncil/2024/06/07/understanding-investment-opportunities-in-the-mining-industry/,"With the increasing demand for metals, mining has become an attractive sector for investors seeking growth and diversification.",0.8267161846160889,positive
Zombies: Ranks of world's most debt-hobbled companies soaring. Not all will survive...,Associated Press,2024-06-07,https://apnews.com/article/zombie-business-corporate-debt-investing-interest-borrowing-52bd9ebbe1dd98983d39fe7d14e3c7fd,"They are called zombies, companies so laden with debt that they are just stumbling by on the brink of survival, barely able to pay even the interest on their loans and often just a bad business hit away from dying off for good. An Associated Press analysis fo…",0.1182633638381958,negative
"The jobs report will ‘lead to continued controversy,’ leaving Jerome Powell in wait-and-see mode and dashing investors’ hopes for imminent rate cuts",Fortune,2024-06-07,https://fortune.com/2024/06/07/jobs-report-jerome-powell-wait-and-see-mode-fed-rate-cuts/,"ZipRecruiter’s chief economist sats the latest jobs report “delivers a kind of hazy, mixed picture"" that will leave the Fed—and investors—guessing.",0.45051705837249756,negative
Porsche and Ferrari sales slump in China as car buyers flock to EVs instead,Fortune,2024-06-06,https://fortune.com/2024/06/06/porsche-and-ferrari-sales-slump-in-china-as-car-buyers-flock-to-evs-instead/,Several major Chinese car companies saw big sales increases in May.,0.8126354813575745,positive
TikTok’s Sister App CapCut Is Used By Millions In The U.S. It May Soon Be Banned.,Forbes,2024-06-07,https://www.forbes.com/sites/alexandralevine/2024/06/07/tiktoks-sister-app-capcut-is-used-by-millions-in-the-us-it-may-soon-be-banned/,"ByteDance’s video editor CapCut is almost as popular among Americans as TikTok—but gets a fraction of the scrutiny. It, too, may be collateral damage in a nationwide ban.",0.19572710990905762,negative
"Above The Earth’s Wars, Starlab Aims To Be Orbital Beacon Of Peace",Forbes,2024-06-07,https://www.forbes.com/sites/kevinholdenplatt/2024/06/07/above-the-earths-wars-starlab-aims-to-be-orbital-beacon-of-peace/,"As the Kremlin develops nuclear-armed spacecraft to challenge the allied space powers, Starlab's founders say their space station will be an icon of international peace.",0.5101474523544312,positive
"Luxury Brand Reputations Fall, Just When Strong Reputations Matter Most",Forbes,2024-06-07,https://www.forbes.com/sites/pamdanziger/2024/06/07/luxury-brand-reputations-fall-just-when-strong-reputations-matter-most/,"Luxury brands have experienced a two-year fall in reputation, according to RepTrak's survey. Luxury brands need work to recover their reputational standing.",0.38257890939712524,negative
"Book Review: Lance Morrow’s Wonderful, Way Too Short, ‘Noise of Typewriters’",Forbes,2024-06-07,https://www.forbes.com/sites/johntamny/2024/06/07/book-review-lance-morrows-wonderful-way-too-short-noise-of-typewriters/,Add it to the list of essential reads about journalism and the people who populated the profession.,0.5414273738861084,positive
"To Win, Trump Needs a Trump New Deal. Luckily, He Created One in 2020 | Opinion",Newsweek,2024-06-07,https://www.newsweek.com/win-trump-needs-trump-new-deal-luckily-he-created-one-2020-opinion-1909847,"People are hurting, and if he wants to win, Trump needs to clearly articulate what he will do to improve the lives of the average American.",0.43041449785232544,negative
Gen Z's Unemployment Is Becoming a Problem,Newsweek,2024-06-07,https://www.newsweek.com/gen-z-unemployment-problem-1909594,The unemployment rate is higher for young people than the national average.,0.32448697090148926,negative
"Fed policy hasn't cooled the labor market and a 'serious consumer recession' could strike if services jobs tumble, real estate billionaire Barry Sternlicht says",Business Insider,2024-06-06,https://www.businessinsider.com/recession-layoffs-job-market-fed-rate-cuts-economy-outlook-sternlicht-2024-6,"The economy could tumble into a recession if the Fed sparks layoffs in this key sector, Barry Sternlicht warned.",0.3656160831451416,negative
"3 signs the US economy is nearing a recession have flashed in the last week, SocGen says",Business Insider,2024-06-05,https://www.businessinsider.com/recession-outlook-hard-landing-economy-growth-spending-socgen-albert-edwards-2024-6,"Economic growth expectations have ""crashed,"" according to SocGen.",0.2851777672767639,negative
Middle-class Americans are falling behind,CNN,2024-06-06,https://www.cnn.com/2024/06/06/investing/premarket-stocks-trading-middle-class-americans?cid=external-feeds_iluminar_yahoo,Middle-class income growth has lagged behind that of the upper class since 1970. The cost-of-living crisis is exacerbating that long-term squeeze.,0.17579108476638794,negative
India wants to be the new China. Modi's shock election result shows it won't be easy.,Business Insider,2024-06-05,https://www.businessinsider.com/india-election-results-complicates-plans-unseat-china-modi-bjp-2024-6,Decision-making and policy changes in the world's largest democracy will take far longer than they do in Communist China — a one-party state.,0.48339664936065674,negative
"Yes, Narendra Modi won again. So what's all the fuss about?",Business Insider,2024-06-05,https://www.businessinsider.com/narendra-modi-win-bjp-india-election-explained-2024-6,Narendra Modi secured his third term as prime minister on Tuesday. Yet it's how he's won that's got the world buzzing about Earth's biggest election.,0.9196785688400269,positive
Gen Z Anthropic worker fears AI may replace her job within 3 years,Business Insider,2024-06-05,https://www.businessinsider.com/anthropic-ai-jobs-3-years-left-work-agi-2024-6,"Avital Balwit argued that her job and many others are heading for obsolescence, and those who ignore the prospect are largely in denial.",0.29558634757995605,negative
Jamie Dimon probably isn't too happy about how the Indian election went,Business Insider,2024-06-05,https://www.businessinsider.com/jamie-dimon-support-narendra-modi-india-elections-2024-6,The JPMorgan chief was effusive in his praise for Indian Prime Minister Narendra Modi's leadership back in April.,0.8956061601638794,positive
"Tokyo is launching a dating app where users have to verify their income and promise they want to get married, as Japan fights tumbling birth rates",Business Insider,2024-06-06,https://www.businessinsider.com/tokyo-government-launching-dating-app-marriage-rates-population-decline-japan-2024-6,"Japan is facing critically low marriage and birth rates, prompting the government to take ""unprecedented steps.""",0.3867868185043335,negative
Crypto billionaire Michael Novogratz's firm has tokenized a 316-year-old violin owned by Catherine the Great in order to back a loan,Business Insider,2024-06-04,https://markets.businessinsider.com/news/currencies/catherine-the-great-violin-crypto-tokenization-assets-galaxy-digital-novogratz-2024-6,"""We're creating a process that will transform how a whole range of assets are managed, valued, and traded in a digital economy.""",0.7036504149436951,positive
"Brands, Meet Creators: Cannes Lions Builds Bridge To Creator Economy",Forbes,2024-06-05,https://www.forbes.com/sites/ianshepherd/2024/06/05/brands-meet-creators-cannes-lions-builds-bridge-to-creator-economy/,This year marks a new chapter as Cannes Lions fully embraces the rapidly rising creator economy with the launch of a new dedicated experience called LIONS Creators,0.9442950487136841,positive
A baby boomer who saved over $2 million for retirement explains what he thinks he did right to make the system work for him,Business Insider,2024-06-05,https://www.businessinsider.com/retiree-saved-2-million-using-401k-low-cost-of-living-2024-6,"Mark, 65, was one of the first group of retirees to switch to a 401(k) from a pension. He made it work for him.",0.6692653894424438,positive
Can Biden's Regulation Binge Be Reversed Before It's Too Late?,Forbes,2024-06-04,https://www.forbes.com/sites/steveforbes/2024/06/04/can-bidens-regulation-binge-be-reversed-before-its-too-late/,President Biden’s regulation binge will severely damage the economy. Can it be reversed before it’s too late?,0.09957969188690186,negative
SMEs Tap On Growth Opportunities In Asia-Pacific,Forbes,2024-06-05,https://www.forbes.com/sites/fedex-express/2024/06/05/smes-tap-on-growth-opportunities-in-asia-pacific/,"As the leading driver of the global economy, Asia is expected to contribute about 60% of economic growth in 2024, presenting significant opportunities for businesses l...",0.9066160321235657,positive
The Importance Of Supporting Female-Led Businesses,Forbes,2024-06-04,https://www.forbes.com/sites/jiawertz/2024/06/03/the-importance-of-supporting-female-led-businesses/,"Female-led businesses bring diversity of thought, innovation, and economic growth. If men and women participated in entrepreneurship equally, the global economy could see a boost of $2.5 trillion to $5 trillion.",0.9097203016281128,positive
November’s Election Could Bring A Return To Oil Market Volatility,Forbes,2024-06-06,https://www.forbes.com/sites/davidblackmon/2024/06/06/novembers-election-could-bring-a-return-to-oil-market-volatility/,"Oil markets seem to be nearing a tipping point amid waning OPEC+ market leverage and a slowing economy. Now, the US elections promise to add another variable to the mix.",0.4239342212677002,negative
Communism May Yet Kill China,Forbes,2024-06-04,https://www.forbes.com/sites/miltonezrati/2024/06/04/communism-may-yet-kill-china/,"The property crisis notwithstanding, China has a more serious problem: a loss of trust.",0.16064828634262085,negative
"Job openings fall to new 3-year low, as the US economy continues to slow",CNN,2024-06-04,https://www.cnn.com/2024/06/04/economy/job-openings-quits-jolts-april/index.html,"The number of job openings in the US shrank for the second month in a row, setting a new three-year low amid further signals of cooling in the labor market.",0.38422900438308716,negative
YOLO is dying. That could be bad news for the economy,CNN,2024-06-04,https://www.cnn.com/2024/06/04/investing/premarket-stocks-trading?cid=external-feeds_iluminar_yahoo,"Five years after the onset of the pandemic, the free-spending cabaret is coming to an end.",0.3633662462234497,negative
How To Handle Divisiveness Without Anger And Angry Words,Forbes,2024-06-04,https://www.forbes.com/sites/annlatham/2024/06/04/how-to-handle-divisiveness-without-anger-and-angry-words/,Do you scorn others or walk away when faced with political divisiveness? What if we could learn to understand more about each other instead? How would that feel?,0.5080108344554901,negative
Market Concentration Risk,Forbes,2024-06-05,https://www.forbes.com/sites/jjkinahan/2024/06/05/market-concentration-risk/,Second quarter earnings continue to impress with Hewlett Packard Enterprise being the latest to report better than expected numbers.,0.9697443842887878,positive
New Essential: 92% Of Leaders Expect Employees To Have Design Skills,Forbes,2024-06-06,https://www.forbes.com/sites/lucianapaulise/2024/06/06/new-essential-92-of-leaders-expect-employees-to-have-design-skills/,"Communication and design skills are getting more attention, as a striking trend shows that 92% of leaders now expect employees to better at visual communication.",0.8363099098205566,positive
Hydrogen Developers Flexing For Transport And Industrial Sectors,Forbes,2024-06-06,https://www.forbes.com/sites/kensilverstein/2024/06/06/hydrogen-developers-flexing-for-transport-and-industrial-sectors/,"Hydrogen is making inroads for the transport and industrial sectors. However, hydrogen developers must scale their technologies and infrastructure.",0.5449106693267822,positive
Russia Bank Boss Issues Dire Economic Warning,Newsweek,2024-06-06,https://www.newsweek.com/russia-big-bank-boss-issues-warning-putin-overheated-economy-1908882,"The head of the largest bank in Russia described the country's economy as ""definitely and strongly overheated"" due to the war in Ukraine.",0.41865408420562744,negative
Trade Protectionism Helps Nobody—Not Even the Pandas | Opinion,Newsweek,2024-06-06,https://www.newsweek.com/trade-protectionism-helps-nobodynot-even-pandas-opinion-1908217,"It is of tremendous importance to push back against calls for more protectionism with China. Trade helps our economy, and it keeps us safe.",0.5540781617164612,positive
Biden Vs. Trump 2024 Election Polls: Trump And Biden Tied—If RFK Jr. Is On The Ballot,Forbes,2024-06-05,https://www.forbes.com/sites/saradorn/2024/06/05/biden-vs-trump-2024-election-polls-trump-and-biden-tied-if-rfk-jr-is-on-the-ballot/,"Trump and Biden remain virtually tied in many polls, but surveys that overlap with Trump's conviction shows it may hurt him.",0.49440300464630127,negative
Biden Vs. Trump 2024 Election Polls: Trump Still Leads In Latest Survey—But Conviction Hurt His Image,Forbes,2024-06-04,https://www.forbes.com/sites/saradorn/2024/06/04/biden-vs-trump-2024-election-polls-biden-takes-slight-lead-in-some-polls-after-trumps-conviction/,"Trump and Biden remain virtually tied in many polls, but surveys that overlap with Trump's conviction shows it may hurt him.",0.49440300464630127,negative
16 High-Paying Jobs You Can Get With An Associate Degree In 2024,Forbes,2024-06-06,https://www.forbes.com/sites/rachelwells/2024/06/06/16-high-paying-jobs-you-can-get-with-an-associate-degree-in-2024/,"If you've just graduated (or will graduate) with your associate degree, here are 16 high-paying jobs (many of which pay over $100,000) that you can secure in 2024.",0.8229582905769348,positive
Alaska set to limit number of cruise ship passengers that can visit Juneau,CBS News,2024-06-05,https://www.cbsnews.com/news/juneau-alaska-cruise-ship-passengers-limit/,"Citing high numbers of tourists and their negative impact on local residents, the proposal would curb numbers of visitors allowed on a daily basis.",0.3288295865058899,negative
"JPMorgan’s Jamie Dimon is bracing for stagflation, but the economy could be headed for a 1950s-style boom instead",Fortune,2024-06-04,https://fortune.com/2024/06/04/jpmorgan-jamie-dimon-bracing-stagflation-economy-1950s-style-boom-instead/,"“If these similarities do hold, there could be a lot of scope for optimism,” Deutsche Bank’s Henry Allen wrote.",0.705172598361969,positive
